"Item","Participant","Condition","Trial1","PresentationTime","CueColor","ScreenWidth","ScreenHeight","Attractiveness","Beauty","Symmetry","Trial2","Reality"
"038_03.jpg","S132","Photograph",1,1845,"Green",1536,864,-64,-85,37,1,28
"025_03.jpg","S132","AI-Generated",2,1181,"Red",1536,864,-46,34,-18,2,-94
"042_03.jpg","S132","Photograph",3,1750,"Green",1536,864,-15,48,73,3,18
"124_03.jpg","S132","Photograph",4,1635,"Green",1536,864,25,81,77,4,-97
"083_03.jpg","S132","AI-Generated",5,3378,"Red",1536,864,-100,7,-30,5,-100
"104_03.jpg","S132","Photograph",6,810,"Green",1536,864,25,-21,62,6,-72
"121_03.jpg","S132","AI-Generated",7,758,"Red",1536,864,-96,-71,-39,7,-58
"097_03.jpg","S132","Photograph",8,1699,"Green",1536,864,-28,-16,88,8,-15
"102_03.jpg","S132","Photograph",9,880,"Green",1536,864,-33,-58,-29,9,30
"030_03.jpg","S132","Photograph",10,3539,"Green",1536,864,26,50,80,10,21
"033_03.jpg","S132","Photograph",11,1382,"Green",1536,864,-46,-17,-67,11,58
"027_03.jpg","S132","Photograph",12,1617,"Green",1536,864,-83,47,48,12,19
"017_03.jpg","S132","AI-Generated",13,3451,"Red",1536,864,-67,-80,45,13,-73
"143_03.jpg","S132","AI-Generated",14,1687,"Red",1536,864,-88,-79,-96,14,-13
"136_03.jpg","S132","AI-Generated",15,2194,"Red",1536,864,-67,-66,84,15,-87
"068_03.jpg","S132","AI-Generated",16,1215,"Red",1536,864,-95,-58,25,16,27
"087_03.jpg","S132","Photograph",17,1190,"Green",1536,864,10,-24,78,17,-100
"096_03.jpg","S132","AI-Generated",18,1178,"Red",1536,864,-94,25,34,18,-56
"005_03.jpg","S132","Photograph",19,2193,"Green",1536,864,-53,-77,94,19,-43
"125_03.jpg","S132","AI-Generated",20,3441,"Red",1536,864,-93,-95,95,20,-42
"009_03.jpg","S132","AI-Generated",21,2609,"Red",1536,864,-90,19,-100,21,-100
"041_03.jpg","S132","Photograph",22,1323,"Green",1536,864,-68,-32,-13,22,7
"004_03.jpg","S132","AI-Generated",23,1444,"Red",1536,864,-94,-69,-98,23,-100
"021_03.jpg","S132","Photograph",24,2460,"Green",1536,864,-57,28,72,24,27
"100_03.jpg","S132","AI-Generated",25,1059,"Red",1536,864,-96,61,61,25,-60
"032_03.jpg","S132","AI-Generated",26,2039,"Red",1536,864,-94,-24,44,26,-79
"013_03.jpg","S132","AI-Generated",27,2701,"Red",1536,864,-44,21,88,27,-60
"141_03.jpg","S132","AI-Generated",28,2015,"Red",1536,864,-100,-86,72,28,-100
"108_03.jpg","S132","Photograph",29,887,"Green",1536,864,-23,30,-53,29,-82
"172_03.jpg","S132","Photograph",30,878,"Green",1536,864,-27,-64,77,30,-14
"120_03.jpg","S132","Photograph",31,2424,"Green",1536,864,-98,-84,34,31,31
"020_03.jpg","S132","AI-Generated",32,2446,"Red",1536,864,-89,-94,-43,32,24
"101_03.jpg","S132","Photograph",33,3322,"Green",1536,864,-68,36,81,33,61
"112_03.jpg","S132","AI-Generated",34,2193,"Red",1536,864,-77,-29,22,34,-78
"070_03.jpg","S132","AI-Generated",35,879,"Red",1536,864,-95,-71,-20,35,-100
"010_03.jpg","S132","Photograph",36,2580,"Green",1536,864,-57,-27,-77,36,-100
"032_03.jpg","S130","Photograph",1,3321,"Green",1280,720,7,9,-30,1,56
"017_03.jpg","S130","Photograph",2,3303,"Green",1280,720,-7,13,-9,2,-18
"125_03.jpg","S130","AI-Generated",3,2987,"Blue",1280,720,-20,8,19,3,58
"141_03.jpg","S130","Photograph",4,2215,"Green",1280,720,-9,14,17,4,38
"042_03.jpg","S130","AI-Generated",5,2282,"Blue",1280,720,-11,10,17,5,-59
"070_03.jpg","S130","Photograph",6,2049,"Green",1280,720,-20,9,-16,6,-66
"121_03.jpg","S130","Photograph",7,1133,"Green",1280,720,-13,10,-26,7,-83
"013_03.jpg","S130","AI-Generated",8,2874,"Blue",1280,720,6,8,16,8,67
"009_03.jpg","S130","AI-Generated",9,2931,"Blue",1280,720,22,18,-14,9,-38
"101_03.jpg","S130","AI-Generated",10,2176,"Blue",1280,720,-6,14,15,10,-83
"005_03.jpg","S130","Photograph",11,3656,"Green",1280,720,-6,5,27,11,34
"010_03.jpg","S130","Photograph",12,2256,"Green",1280,720,8,6,-21,12,-24
"108_03.jpg","S130","AI-Generated",13,1386,"Blue",1280,720,5,5,13,13,32
"033_03.jpg","S130","Photograph",14,1523,"Green",1280,720,35,13,18,14,48
"027_03.jpg","S130","Photograph",15,3600,"Green",1280,720,19,13,31,15,36
"143_03.jpg","S130","AI-Generated",16,2565,"Blue",1280,720,-11,7,-36,16,-21
"096_03.jpg","S130","AI-Generated",17,3688,"Blue",1280,720,6,8,17,17,-81
"120_03.jpg","S130","AI-Generated",18,2002,"Blue",1280,720,6,8,-21,18,-34
"100_03.jpg","S130","AI-Generated",19,799,"Blue",1280,720,1,13,-18,19,-87
"112_03.jpg","S130","Photograph",20,971,"Green",1280,720,9,24,13,20,33
"087_03.jpg","S130","Photograph",21,2417,"Green",1280,720,17,17,16,21,-80
"068_03.jpg","S130","Photograph",22,1617,"Green",1280,720,-15,14,-17,22,35
"020_03.jpg","S130","Photograph",23,1747,"Green",1280,720,-7,20,52,23,-32
"124_03.jpg","S130","AI-Generated",24,2851,"Blue",1280,720,25,19,38,24,-37
"104_03.jpg","S130","Photograph",25,1935,"Green",1280,720,15,7,-27,25,-19
"041_03.jpg","S130","AI-Generated",26,3615,"Blue",1280,720,16,17,23,26,43
"102_03.jpg","S130","Photograph",27,1391,"Green",1280,720,4,5,-12,27,-28
"025_03.jpg","S130","AI-Generated",28,1382,"Blue",1280,720,9,8,-10,28,49
"021_03.jpg","S130","AI-Generated",29,974,"Blue",1280,720,-9,13,17,29,64
"004_03.jpg","S130","Photograph",30,768,"Green",1280,720,5,9,13,30,54
"097_03.jpg","S130","AI-Generated",31,2176,"Blue",1280,720,5,18,22,31,48
"038_03.jpg","S130","AI-Generated",32,1777,"Blue",1280,720,-10,13,-27,32,41
"172_03.jpg","S130","AI-Generated",33,959,"Blue",1280,720,-15,14,18,33,-40
"136_03.jpg","S130","Photograph",34,2895,"Green",1280,720,-10,12,-18,34,37
"030_03.jpg","S130","AI-Generated",35,1632,"Blue",1280,720,14,25,26,35,-26
"083_03.jpg","S130","Photograph",36,3344,"Green",1280,720,26,21,58,36,17
"112_03.jpg","S063","Photograph",1,2018,"Red",1536,864,15,22,-12,1,32
"100_03.jpg","S063","Photograph",2,1422,"Red",1536,864,-32,-47,31,2,45
"068_03.jpg","S063","Photograph",3,1533,"Red",1536,864,-58,-60,-38,3,-36
"025_03.jpg","S063","Photograph",4,1903,"Red",1536,864,-48,-48,41,4,-41
"096_03.jpg","S063","Photograph",5,2928,"Red",1536,864,36,32,63,5,51
"010_03.jpg","S063","Photograph",6,2446,"Red",1536,864,-50,20,-37,6,-69
"120_03.jpg","S063","Photograph",7,3197,"Red",1536,864,-47,-46,-39,7,-72
"033_03.jpg","S063","AI-Generated",8,2957,"Blue",1536,864,-48,-60,-29,8,-74
"097_03.jpg","S063","AI-Generated",9,1735,"Blue",1536,864,-36,-59,29,9,51
"101_03.jpg","S063","Photograph",10,2797,"Red",1536,864,38,12,60,10,51
"125_03.jpg","S063","AI-Generated",11,2997,"Blue",1536,864,-100,-68,-35,11,-60
"017_03.jpg","S063","AI-Generated",12,1608,"Blue",1536,864,38,40,33,12,-48
"070_03.jpg","S063","AI-Generated",13,1112,"Blue",1536,864,-43,-82,-27,13,-47
"032_03.jpg","S063","Photograph",14,3636,"Red",1536,864,34,64,42,14,66
"020_03.jpg","S063","AI-Generated",15,3693,"Blue",1536,864,-53,31,-46,15,-56
"124_03.jpg","S063","AI-Generated",16,3461,"Blue",1536,864,28,58,46,16,-100
"005_03.jpg","S063","AI-Generated",17,2077,"Blue",1536,864,-80,-57,21,17,-62
"042_03.jpg","S063","Photograph",18,1903,"Red",1536,864,23,55,21,18,-39
"087_03.jpg","S063","Photograph",19,1201,"Red",1536,864,-65,-37,35,19,-62
"027_03.jpg","S063","Photograph",20,3428,"Red",1536,864,-65,33,74,20,62
"083_03.jpg","S063","AI-Generated",21,1465,"Blue",1536,864,-33,-65,44,21,-79
"041_03.jpg","S063","AI-Generated",22,2677,"Blue",1536,864,-38,-64,-45,22,-73
"030_03.jpg","S063","AI-Generated",23,3315,"Blue",1536,864,28,-43,-11,23,-29
"136_03.jpg","S063","Photograph",24,3412,"Red",1536,864,-50,32,-29,24,-74
"013_03.jpg","S063","Photograph",25,2372,"Red",1536,864,-50,14,31,25,-30
"143_03.jpg","S063","Photograph",26,3178,"Red",1536,864,-47,-43,-59,26,-27
"009_03.jpg","S063","AI-Generated",27,2399,"Blue",1536,864,-77,-29,-26,27,-79
"121_03.jpg","S063","Photograph",28,2323,"Red",1536,864,-68,-28,-24,28,25
"102_03.jpg","S063","AI-Generated",29,2817,"Blue",1536,864,-79,-27,23,29,7
"141_03.jpg","S063","AI-Generated",30,3608,"Blue",1536,864,-67,-26,64,30,-72
"004_03.jpg","S063","AI-Generated",31,1041,"Blue",1536,864,-72,-16,-39,31,-55
"172_03.jpg","S063","Photograph",32,1005,"Red",1536,864,-75,-46,13,32,-83
"021_03.jpg","S063","AI-Generated",33,1111,"Blue",1536,864,-69,-67,15,33,28
"038_03.jpg","S063","Photograph",34,3046,"Red",1536,864,-62,-33,-35,34,-64
"108_03.jpg","S063","AI-Generated",35,972,"Blue",1536,864,-18,19,25,35,-69
"104_03.jpg","S063","AI-Generated",36,3395,"Blue",1536,864,-67,-48,-21,36,-78
"068_03.jpg","S275","AI-Generated",1,943,"Green",1440,900,-63,-53,-52,1,-93
"009_03.jpg","S275","AI-Generated",2,2524,"Green",1440,900,32,11,-25,2,22
"172_03.jpg","S275","Photograph",3,1744,"Blue",1440,900,-48,32,-19,3,75
"042_03.jpg","S275","Photograph",4,3543,"Blue",1440,900,47,27,51,4,-62
"021_03.jpg","S275","Photograph",5,3733,"Blue",1440,900,-57,-26,-11,5,55
"017_03.jpg","S275","AI-Generated",6,3250,"Green",1440,900,-10,50,30,6,-26
"108_03.jpg","S275","Photograph",7,1212,"Blue",1440,900,12,70,47,7,-92
"087_03.jpg","S275","Photograph",8,2586,"Blue",1440,900,23,47,46,8,-96
"033_03.jpg","S275","Photograph",9,3144,"Blue",1440,900,51,-15,-32,9,35
"097_03.jpg","S275","AI-Generated",10,1429,"Green",1440,900,-24,-27,-46,10,-78
"124_03.jpg","S275","Photograph",11,2386,"Blue",1440,900,13,78,81,11,-96
"136_03.jpg","S275","Photograph",12,1071,"Blue",1440,900,-46,12,-18,12,31
"010_03.jpg","S275","Photograph",13,2927,"Blue",1440,900,-39,-16,-40,13,-15
"020_03.jpg","S275","AI-Generated",14,1231,"Green",1440,900,-54,-13,-31,14,-67
"121_03.jpg","S275","AI-Generated",15,3162,"Green",1440,900,-53,18,-31,15,-63
"038_03.jpg","S275","AI-Generated",16,2615,"Green",1440,900,-41,12,48,16,30
"027_03.jpg","S275","AI-Generated",17,1393,"Green",1440,900,-53,21,8,17,53
"041_03.jpg","S275","Photograph",18,2597,"Blue",1440,900,56,10,-56,18,-33
"104_03.jpg","S275","AI-Generated",19,2431,"Green",1440,900,-47,17,-31,19,-90
"102_03.jpg","S275","Photograph",20,2710,"Blue",1440,900,-21,32,9,20,-76
"143_03.jpg","S275","AI-Generated",21,3061,"Green",1440,900,-47,-18,-36,21,-13
"125_03.jpg","S275","Photograph",22,1987,"Blue",1440,900,-86,-62,-34,22,-78
"100_03.jpg","S275","Photograph",23,2016,"Blue",1440,900,10,40,45,23,28
"005_03.jpg","S275","AI-Generated",24,2153,"Green",1440,900,-52,-20,-32,24,-61
"030_03.jpg","S275","Photograph",25,2314,"Blue",1440,900,18,78,-12,25,7
"025_03.jpg","S275","AI-Generated",26,1759,"Green",1440,900,11,58,-9,26,-50
"101_03.jpg","S275","Photograph",27,2116,"Blue",1440,900,7,31,10,27,-75
"004_03.jpg","S275","Photograph",28,1716,"Blue",1440,900,-55,13,-65,28,-33
"083_03.jpg","S275","AI-Generated",29,2414,"Green",1440,900,-15,29,-12,29,-20
"013_03.jpg","S275","AI-Generated",30,1127,"Green",1440,900,-54,-11,13,30,-25
"070_03.jpg","S275","AI-Generated",31,1290,"Green",1440,900,15,-30,-48,31,-59
"032_03.jpg","S275","AI-Generated",32,2336,"Green",1440,900,-57,28,60,32,-72
"141_03.jpg","S275","Photograph",33,1416,"Blue",1440,900,-9,-23,17,33,-27
"120_03.jpg","S275","AI-Generated",34,1609,"Green",1440,900,-88,-27,-18,34,-64
"112_03.jpg","S275","Photograph",35,2224,"Blue",1440,900,7,34,-12,35,-59
"096_03.jpg","S275","AI-Generated",36,1387,"Green",1440,900,62,18,16,36,-35
"009_03.jpg","S042","Photograph",1,2833,"Red",1180,688,25,50,50,1,-75
"010_03.jpg","S042","Photograph",2,2689,"Red",1180,688,20,15,-25,2,-50
"120_03.jpg","S042","Photograph",3,2379,"Red",1180,688,-10,-5,-30,3,-40
"143_03.jpg","S042","AI-Generated",4,2209,"Blue",1180,688,-20,-20,-25,4,-40
"042_03.jpg","S042","AI-Generated",5,2845,"Blue",1180,688,5,40,-10,5,-70
"083_03.jpg","S042","Photograph",6,2755,"Red",1180,688,10,10,-15,6,50
"005_03.jpg","S042","AI-Generated",7,3319,"Blue",1180,688,-20,-10,-25,7,50
"097_03.jpg","S042","AI-Generated",8,1494,"Blue",1180,688,-15,-10,-10,8,-30
"033_03.jpg","S042","Photograph",9,2786,"Red",1180,688,5,20,10,9,70
"038_03.jpg","S042","Photograph",10,3096,"Red",1180,688,-25,-10,25,10,70
"141_03.jpg","S042","AI-Generated",11,2646,"Blue",1180,688,-25,-25,20,11,65
"096_03.jpg","S042","AI-Generated",12,2798,"Blue",1180,688,5,20,30,12,-80
"087_03.jpg","S042","AI-Generated",13,1916,"Blue",1180,688,25,35,40,13,40
"027_03.jpg","S042","Photograph",14,2851,"Red",1180,688,20,25,50,14,50
"136_03.jpg","S042","Photograph",15,3203,"Red",1180,688,-15,-20,-20,15,75
"020_03.jpg","S042","Photograph",16,1669,"Red",1180,688,10,15,10,16,-40
"112_03.jpg","S042","Photograph",17,1103,"Red",1180,688,15,25,-10,17,50
"101_03.jpg","S042","AI-Generated",18,1296,"Blue",1180,688,-30,5,50,18,-70
"100_03.jpg","S042","AI-Generated",19,1598,"Blue",1180,688,15,25,15,19,-50
"125_03.jpg","S042","AI-Generated",20,3341,"Blue",1180,688,-25,-35,-15,20,60
"172_03.jpg","S042","Photograph",21,3145,"Red",1180,688,-30,-25,15,21,30
"032_03.jpg","S042","AI-Generated",22,3573,"Blue",1180,688,20,40,70,22,50
"102_03.jpg","S042","Photograph",23,2390,"Red",1180,688,-15,-15,-15,23,60
"025_03.jpg","S042","Photograph",24,3749,"Red",1180,688,20,15,20,24,-60
"013_03.jpg","S042","Photograph",25,2078,"Red",1180,688,-10,-15,-15,25,60
"041_03.jpg","S042","Photograph",26,3664,"Red",1180,688,5,15,10,26,-60
"104_03.jpg","S042","Photograph",27,3415,"Red",1180,688,5,10,10,27,60
"121_03.jpg","S042","AI-Generated",28,1899,"Blue",1180,688,-15,-25,-10,28,-50
"070_03.jpg","S042","Photograph",29,1286,"Red",1180,688,-20,-20,10,29,-70
"021_03.jpg","S042","Photograph",30,2682,"Red",1180,688,-35,-30,20,30,80
"030_03.jpg","S042","AI-Generated",31,3344,"Blue",1180,688,35,40,26,31,75
"017_03.jpg","S042","AI-Generated",32,2434,"Blue",1180,688,-20,-10,20,32,-75
"068_03.jpg","S042","AI-Generated",33,3588,"Blue",1180,688,-15,-20,-10,33,80
"108_03.jpg","S042","AI-Generated",34,1732,"Blue",1180,688,10,25,30,34,-80
"004_03.jpg","S042","AI-Generated",35,2690,"Blue",1180,688,-30,-14,-30,35,-50
"124_03.jpg","S042","AI-Generated",36,1708,"Blue",1180,688,25,30,50,36,-80
"038_03.jpg","S266","Photograph",1,2188,"Green",1920,1080,-31,-23,-33,1,69
"172_03.jpg","S266","Photograph",2,3191,"Green",1920,1080,-56,-24,-60,2,-30
"010_03.jpg","S266","Photograph",3,2743,"Green",1920,1080,12,35,21,3,-58
"112_03.jpg","S266","Photograph",4,2787,"Green",1920,1080,95,86,52,4,57
"025_03.jpg","S266","AI-Generated",5,1207,"Red",1920,1080,17,-20,-65,5,-17
"070_03.jpg","S266","AI-Generated",6,2976,"Red",1920,1080,-62,-62,-54,6,-30
"013_03.jpg","S266","Photograph",7,3440,"Green",1920,1080,17,48,74,7,53
"121_03.jpg","S266","Photograph",8,2947,"Green",1920,1080,-52,-49,-73,8,-23
"068_03.jpg","S266","AI-Generated",9,2519,"Red",1920,1080,-65,-43,-42,9,87
"120_03.jpg","S266","Photograph",10,3444,"Green",1920,1080,-29,14,-33,10,-94
"125_03.jpg","S266","AI-Generated",11,1410,"Red",1920,1080,-87,-86,31,11,-85
"097_03.jpg","S266","AI-Generated",12,1751,"Red",1920,1080,19,38,-16,12,72
"096_03.jpg","S266","AI-Generated",13,1751,"Red",1920,1080,54,61,-46,13,-83
"033_03.jpg","S266","Photograph",14,1414,"Green",1920,1080,89,91,62,14,45
"102_03.jpg","S266","Photograph",15,3744,"Green",1920,1080,-34,-26,30,15,70
"100_03.jpg","S266","AI-Generated",16,2876,"Red",1920,1080,-26,9,83,16,69
"124_03.jpg","S266","AI-Generated",17,3216,"Red",1920,1080,79,83,-17,17,-39
"101_03.jpg","S266","AI-Generated",18,1752,"Red",1920,1080,-20,22,26,18,-68
"042_03.jpg","S266","AI-Generated",19,3402,"Red",1920,1080,43,42,-31,19,65
"017_03.jpg","S266","Photograph",20,1529,"Green",1920,1080,-20,6,15,20,24
"087_03.jpg","S266","AI-Generated",21,3518,"Red",1920,1080,29,28,28,21,70
"027_03.jpg","S266","Photograph",22,1192,"Green",1920,1080,-21,22,37,22,49
"143_03.jpg","S266","AI-Generated",23,2659,"Red",1920,1080,-79,-57,26,23,-52
"021_03.jpg","S266","AI-Generated",24,2946,"Red",1920,1080,-83,-14,31,24,66
"009_03.jpg","S266","Photograph",25,3387,"Green",1920,1080,41,24,43,25,-85
"104_03.jpg","S266","Photograph",26,1073,"Green",1920,1080,25,17,-13,26,40
"136_03.jpg","S266","Photograph",27,1370,"Green",1920,1080,22,16,17,27,-11
"005_03.jpg","S266","AI-Generated",28,2448,"Red",1920,1080,-48,10,12,28,-21
"141_03.jpg","S266","AI-Generated",29,1942,"Red",1920,1080,-78,-79,29,29,-61
"083_03.jpg","S266","Photograph",30,2732,"Green",1920,1080,50,44,38,30,45
"004_03.jpg","S266","Photograph",31,2916,"Green",1920,1080,-26,29,31,31,43
"030_03.jpg","S266","Photograph",32,3717,"Green",1920,1080,57,54,18,32,-40
"020_03.jpg","S266","AI-Generated",33,2821,"Red",1920,1080,11,-24,-12,33,-83
"032_03.jpg","S266","Photograph",34,2001,"Green",1920,1080,-25,31,41,34,-96
"108_03.jpg","S266","AI-Generated",35,2954,"Red",1920,1080,-31,32,21,35,-24
"041_03.jpg","S266","AI-Generated",36,1499,"Red",1920,1080,-35,31,26,36,59
"104_03.jpg","S009","Photograph",1,1329,"Blue",1536,864,1,-1,10,1,-50
"097_03.jpg","S009","AI-Generated",2,1252,"Green",1536,864,-1,-18,-18,2,10
"025_03.jpg","S009","AI-Generated",3,3523,"Green",1536,864,-11,-17,20,3,10
"005_03.jpg","S009","AI-Generated",4,2657,"Green",1536,864,-55,-19,31,4,-12
"121_03.jpg","S009","Photograph",5,2960,"Blue",1536,864,-26,-9,-13,5,0
"172_03.jpg","S009","Photograph",6,789,"Blue",1536,864,-62,-53,-14,6,16
"120_03.jpg","S009","Photograph",7,1981,"Blue",1536,864,-19,-8,6,7,11
"004_03.jpg","S009","AI-Generated",8,994,"Green",1536,864,-54,-27,-2,8,10
"013_03.jpg","S009","Photograph",9,3500,"Blue",1536,864,-50,-27,-8,9,-10
"108_03.jpg","S009","Photograph",10,888,"Blue",1536,864,37,15,8,10,-69
"083_03.jpg","S009","AI-Generated",11,1549,"Green",1536,864,-14,0,-9,11,-76
"102_03.jpg","S009","AI-Generated",12,2281,"Green",1536,864,-31,-15,0,12,-70
"033_03.jpg","S009","AI-Generated",13,3147,"Green",1536,864,27,12,0,13,0
"032_03.jpg","S009","AI-Generated",14,2940,"Green",1536,864,-41,-3,0,14,17
"038_03.jpg","S009","Photograph",15,1215,"Blue",1536,864,-22,-17,-10,15,27
"124_03.jpg","S009","Photograph",16,793,"Blue",1536,864,13,7,0,16,-72
"070_03.jpg","S009","AI-Generated",17,3413,"Green",1536,864,-57,-40,-2,17,-40
"068_03.jpg","S009","Photograph",18,2046,"Blue",1536,864,-19,-19,0,18,0
"096_03.jpg","S009","AI-Generated",19,3453,"Green",1536,864,12,-8,0,19,11
"027_03.jpg","S009","Photograph",20,1542,"Blue",1536,864,17,6,1,20,14
"087_03.jpg","S009","Photograph",21,2053,"Blue",1536,864,1,34,0,21,-73
"143_03.jpg","S009","AI-Generated",22,3340,"Green",1536,864,-34,-30,-2,22,-45
"112_03.jpg","S009","Photograph",23,3082,"Blue",1536,864,-44,-3,0,23,-56
"141_03.jpg","S009","Photograph",24,1639,"Blue",1536,864,7,6,-2,24,14
"020_03.jpg","S009","Photograph",25,2143,"Blue",1536,864,-14,0,0,25,20
"100_03.jpg","S009","Photograph",26,3070,"Blue",1536,864,-8,9,0,26,15
"042_03.jpg","S009","Photograph",27,2864,"Blue",1536,864,20,9,0,27,21
"041_03.jpg","S009","Photograph",28,2152,"Blue",1536,864,34,21,0,28,47
"125_03.jpg","S009","AI-Generated",29,2445,"Green",1536,864,-46,-22,0,29,16
"021_03.jpg","S009","AI-Generated",30,1418,"Green",1536,864,-35,-38,0,30,13
"030_03.jpg","S009","Photograph",31,3222,"Blue",1536,864,14,10,-68,31,-27
"136_03.jpg","S009","AI-Generated",32,1588,"Green",1536,864,-29,-12,0,32,23
"101_03.jpg","S009","AI-Generated",33,2514,"Green",1536,864,-17,-17,0,33,-38
"017_03.jpg","S009","AI-Generated",34,2563,"Green",1536,864,-8,-15,-20,34,-13
"010_03.jpg","S009","AI-Generated",35,2494,"Green",1536,864,-22,-22,-21,35,-49
"009_03.jpg","S009","AI-Generated",36,2433,"Green",1536,864,11,10,-1,36,-39
"124_03.jpg","S245","Photograph",1,1682,"Green",1280,800,75,75,-63,1,-88
"070_03.jpg","S245","Photograph",2,2643,"Green",1280,800,-55,-62,-8,2,50
"104_03.jpg","S245","AI-Generated",3,3582,"Blue",1280,800,-54,-19,-54,3,40
"021_03.jpg","S245","AI-Generated",4,2039,"Blue",1280,800,-63,-57,40,4,-75
"010_03.jpg","S245","AI-Generated",5,1509,"Blue",1280,800,20,17,-26,5,-88
"100_03.jpg","S245","Photograph",6,3651,"Green",1280,800,24,49,17,6,-88
"083_03.jpg","S245","Photograph",7,841,"Green",1280,800,-13,11,-33,7,65
"009_03.jpg","S245","Photograph",8,2493,"Green",1280,800,18,-6,-18,8,-76
"143_03.jpg","S245","Photograph",9,1741,"Green",1280,800,-69,-81,-84,9,36
"068_03.jpg","S245","AI-Generated",10,967,"Blue",1280,800,-69,-41,-45,10,-98
"038_03.jpg","S245","Photograph",11,1289,"Green",1280,800,12,-17,-59,11,-93
"101_03.jpg","S245","AI-Generated",12,2604,"Blue",1280,800,26,57,15,12,-87
"121_03.jpg","S245","Photograph",13,2133,"Green",1280,800,-11,-45,23,13,30
"027_03.jpg","S245","AI-Generated",14,2055,"Blue",1280,800,16,27,18,14,-85
"120_03.jpg","S245","AI-Generated",15,3090,"Blue",1280,800,8,-36,-83,15,-85
"004_03.jpg","S245","Photograph",16,1946,"Green",1280,800,57,32,-26,16,52
"030_03.jpg","S245","Photograph",17,1774,"Green",1280,800,72,89,31,17,52
"042_03.jpg","S245","AI-Generated",18,2391,"Blue",1280,800,81,45,39,18,65
"033_03.jpg","S245","AI-Generated",19,836,"Blue",1280,800,41,11,16,19,48
"017_03.jpg","S245","AI-Generated",20,3180,"Blue",1280,800,-33,-50,30,20,-91
"025_03.jpg","S245","AI-Generated",21,2640,"Blue",1280,800,48,38,-7,21,-100
"136_03.jpg","S245","Photograph",22,3248,"Green",1280,800,56,54,19,22,76
"020_03.jpg","S245","AI-Generated",23,2368,"Blue",1280,800,41,9,15,23,85
"096_03.jpg","S245","AI-Generated",24,2573,"Blue",1280,800,32,-37,14,24,-82
"087_03.jpg","S245","AI-Generated",25,3650,"Blue",1280,800,30,74,20,25,-93
"102_03.jpg","S245","AI-Generated",26,1350,"Blue",1280,800,-57,7,16,26,-86
"141_03.jpg","S245","Photograph",27,1553,"Green",1280,800,55,17,48,27,85
"041_03.jpg","S245","AI-Generated",28,2696,"Blue",1280,800,77,56,29,28,91
"005_03.jpg","S245","Photograph",29,1768,"Green",1280,800,50,10,20,29,-22
"112_03.jpg","S245","Photograph",30,3097,"Green",1280,800,92,88,48,30,94
"172_03.jpg","S245","Photograph",31,3591,"Green",1280,800,43,-15,20,31,67
"013_03.jpg","S245","AI-Generated",32,3133,"Blue",1280,800,-22,58,33,32,82
"097_03.jpg","S245","Photograph",33,1633,"Green",1280,800,32,24,15,33,-71
"032_03.jpg","S245","AI-Generated",34,935,"Blue",1280,800,-20,34,17,34,94
"125_03.jpg","S245","Photograph",35,3646,"Green",1280,800,-27,-17,-22,35,65
"108_03.jpg","S245","Photograph",36,798,"Green",1280,800,41,15,24,36,87
"102_03.jpg","S070","Photograph",1,1214,"Red",1470,840,-42,13,-34,1,90
"038_03.jpg","S070","Photograph",2,1817,"Red",1470,840,-50,12,16,2,-48
"068_03.jpg","S070","Photograph",3,2547,"Red",1470,840,-61,-30,38,3,-23
"041_03.jpg","S070","Photograph",4,2849,"Red",1470,840,-21,45,27,4,-61
"030_03.jpg","S070","Photograph",5,2246,"Red",1470,840,18,62,13,5,32
"017_03.jpg","S070","AI-Generated",6,816,"Blue",1470,840,-19,16,29,6,12
"020_03.jpg","S070","AI-Generated",7,3442,"Blue",1470,840,-15,-14,-9,7,65
"010_03.jpg","S070","AI-Generated",8,3032,"Blue",1470,840,-25,27,79,8,-71
"100_03.jpg","S070","Photograph",9,1846,"Red",1470,840,-35,-8,56,9,31
"005_03.jpg","S070","AI-Generated",10,3092,"Blue",1470,840,-39,-29,50,10,-61
"042_03.jpg","S070","Photograph",11,2294,"Red",1470,840,38,60,58,11,15
"021_03.jpg","S070","AI-Generated",12,3428,"Blue",1470,840,-95,-19,28,12,76
"143_03.jpg","S070","Photograph",13,3216,"Red",1470,840,-81,31,34,13,-59
"108_03.jpg","S070","AI-Generated",14,2341,"Blue",1470,840,23,36,75,14,61
"172_03.jpg","S070","Photograph",15,762,"Red",1470,840,-42,-17,13,15,-87
"004_03.jpg","S070","AI-Generated",16,2686,"Blue",1470,840,-71,23,-26,16,-56
"009_03.jpg","S070","Photograph",17,1445,"Red",1470,840,-20,44,-17,17,-14
"087_03.jpg","S070","AI-Generated",18,1554,"Blue",1470,840,30,46,15,18,61
"112_03.jpg","S070","Photograph",19,3113,"Red",1470,840,-23,52,29,19,-64
"070_03.jpg","S070","AI-Generated",20,2358,"Blue",1470,840,-77,-14,-29,20,-63
"125_03.jpg","S070","AI-Generated",21,791,"Blue",1470,840,-49,-43,21,21,67
"097_03.jpg","S070","AI-Generated",22,2519,"Blue",1470,840,-38,-36,26,22,-46
"027_03.jpg","S070","AI-Generated",23,2149,"Blue",1470,840,-49,20,83,23,28
"136_03.jpg","S070","Photograph",24,2833,"Red",1470,840,-72,-12,66,24,69
"121_03.jpg","S070","AI-Generated",25,2922,"Blue",1470,840,-71,29,-36,25,65
